tick,force_value,force_target
689.0,-0.006599541377754894,-0.006599541377754894
690.0,-0.006599541377754894,
691.0,-0.003981683422239618,-0.003981683422239618
692.0,-0.003981683422239618,
693.0,-0.0015956246499786927,-0.0015956246499786927
694.0,-0.0015956246499786927,
695.0,0.0013769431821380254,0.0013769431821380254
696.0,0.0013769431821380254,
697.0,0.003910429828886487,0.003910429828886487
698.0,0.003910429828886487,
699.0,0.006950479774147408,0.006950479774147408
700.0,0.006950479774147408,
701.0,0.010098966142191766,0.010098966142191766
702.0,0.010098966142191766,
703.0,0.013386712623527884,0.013386712623527884
704.0,0.013386712623527884,
705.0,0.016612053232948912,0.016612053232948912
706.0,0.016612053232948912,
707.0,0.019760092578061925,0.019760092578061925
708.0,0.019760092578061925,
709.0,0.023733807345247777,0.023733807345247777
710.0,0.023733807345247777,
711.0,0.027506684487639523,0.027506684487639523
712.0,0.027506684487639523,
713.0,0.031093447309845583,0.031093447309845583
714.0,0.031093447309845583,
715.0,0.03558096212294161,0.03558096212294161
716.0,0.03558096212294161,
717.0,0.03941233188561017,0.03941233188561017
718.0,0.03941233188561017,
719.0,0.04417888333663349,0.04417888333663349
720.0,0.04417888333663349,
721.0,0.04886951062804634,0.04886951062804634
722.0,0.04886951062804634,
723.0,0.05359964226490077,0.05359964226490077
724.0,0.05359964226490077,
725.0,0.05796312071652723,0.05796312071652723
726.0,0.05796312071652723,
727.0,0.06385238801268509,0.06385238801268509
728.0,0.06385238801268509,
729.0,0.06936645395248912,0.06936645395248912
730.0,0.06936645395248912,
731.0,0.07514141625225762,0.07514141625225762
732.0,0.07514141625225762,
733.0,0.07963698732861402,0.07963698732861402
734.0,0.07963698732861402,
735.0,0.08337636899635079,0.08337636899635079
736.0,0.08337636899635079,
737.0,0.08624252567286264,0.08624252567286264
738.0,0.08624252567286264,
739.0,0.08835062289331665,0.08835062289331665
740.0,0.08835062289331665,
741.0,0.08953887502482623,0.08953887502482623
742.0,0.08953887502482623,
743.0,0.09018021648524314,0.09018021648524314
744.0,0.09018021648524314,
745.0,0.0903115225563575,0.0903115225563575
746.0,0.0903115225563575,
747.0,0.09003316879718289,0.09003316879718289
748.0,0.09003316879718289,
749.0,0.08929429052040526,0.08929429052040526
750.0,0.08929429052040526,
751.0,0.08825442557866915,0.08825442557866915
752.0,0.08825442557866915,
753.0,0.08711429900248457,0.08711429900248457
754.0,0.08711429900248457,
755.0,0.08560817663091026,0.08560817663091026
756.0,0.08560817663091026,
757.0,0.08398959019501795,0.08398959019501795
758.0,0.08398959019501795,
759.0,0.08222209035952285,0.08222209035952285
760.0,0.08222209035952285,
761.0,0.08062222003231094,0.08062222003231094
762.0,0.08062222003231094,
763.0,0.07874760745016489,0.07874760745016489
764.0,0.07874760745016489,
765.0,0.07693999529292904,0.07693999529292904
766.0,0.07693999529292904,
767.0,0.0753573689570945,0.0753573689570945
768.0,0.0753573689570945,
769.0,0.0735690578406285,0.0735690578406285
770.0,0.0735690578406285,
771.0,0.07193465515431169,0.07193465515431169
772.0,0.07193465515431169,
773.0,0.07055127201828026,0.07055127201828026
774.0,0.07055127201828026,
775.0,0.06905265874368413,0.06905265874368413
776.0,0.06905265874368413,
777.0,0.06770811290188422,0.06770811290188422
778.0,0.06770811290188422,
779.0,0.06644284999449515,0.06644284999449515
780.0,0.06644284999449515,
781.0,0.06545725677895473,0.06545725677895473
782.0,0.06545725677895473,
783.0,0.06440442015863487,0.06440442015863487
784.0,0.06440442015863487,
785.0,0.06347405137846442,0.06347405137846442
786.0,0.06347405137846442,
787.0,0.06279452816413512,0.06279452816413512
788.0,0.06279452816413512,
789.0,0.06207941567461725,0.06207941567461725
790.0,0.06207941567461725,
791.0,0.06149644886854527,0.06149644886854527
792.0,0.06149644886854527,
793.0,0.06107845301369717,0.06107845301369717
794.0,0.06107845301369717,
795.0,0.06067509158329727,0.06067509158329727
796.0,0.06067509158329727,
797.0,0.06038372244187268,0.06038372244187268
798.0,0.06038372244187268,
799.0,0.060214456387421775,0.060214456387421775
800.0,0.060214456387421775,
801.0,0.06003534955982193,0.06003534955982193
802.0,0.06003534955982193,
803.0,0.059955831565982665,0.059955831565982665
804.0,0.059955831565982665,
805.0,0.05997425589399728,0.05997425589399728
806.0,0.05997425589399728,
807.0,0.05997798496799464,0.05997798496799464
808.0,0.05997798496799464,
809.0,0.0601007663269481,0.0601007663269481
810.0,0.0601007663269481,
811.0,0.06022183318783842,0.06022183318783842
812.0,0.06022183318783842,
813.0,0.06033168147835107,0.06033168147835107
814.0,0.06033168147835107,
815.0,0.060551238086715205,0.060551238086715205
816.0,0.060551238086715205,
817.0,0.06075687823080152,0.06075687823080152
818.0,0.06075687823080152,
819.0,0.06094229760397329,0.06094229760397329
820.0,0.06094229760397329,
821.0,0.06119295056057088,0.06119295056057088
822.0,0.06119295056057088,
823.0,0.06148593765631542,0.06148593765631542
824.0,0.06148593765631542,
825.0,0.0617445513115666,0.0617445513115666
826.0,0.0617445513115666,
827.0,0.06196771793359997,0.06196771793359997
828.0,0.06196771793359997,
829.0,0.062243928037163464,0.062243928037163464
830.0,0.062243928037163464,
831.0,0.06255249825695564,0.06255249825695564
832.0,0.06255249825695564,
833.0,0.06280416674991382,0.06280416674991382
834.0,0.06280416674991382,
835.0,0.06302079886550874,0.06302079886550874
836.0,0.06302079886550874,
837.0,0.06328087635326111,0.06328087635326111
838.0,0.06328087635326111,
839.0,0.06356813345564162,0.06356813345564162
840.0,0.06356813345564162,
841.0,0.06380250948057564,0.06380250948057564
842.0,0.06380250948057564,
843.0,0.06398583215479858,0.06398583215479858
844.0,0.06398583215479858,
845.0,0.06421424211407709,0.06421424211407709
846.0,0.06421424211407709,
847.0,0.06443711913782157,0.06443711913782157
848.0,0.06443711913782157,
849.0,0.06461582750943065,0.06461582750943065
850.0,0.06461582750943065,
851.0,0.06481591772104153,0.06481591772104153
852.0,0.06481591772104153,
853.0,0.0650162572611717,0.0650162572611717
854.0,0.0650162572611717,
855.0,0.06515648622186448,0.06515648622186448
856.0,0.06515648622186448,
857.0,0.06532197312890858,0.06532197312890858
858.0,0.06532197312890858,
859.0,0.06548735542276939,0.06548735542276939
860.0,0.06548735542276939,
861.0,0.06560840432396682,0.06560840432396682
862.0,0.06560840432396682,
863.0,0.06575795412572424,0.06575795412572424
864.0,0.06575795412572424,
865.0,0.06585707021907368,0.06585707021907368
866.0,0.06585707021907368,
867.0,0.06599802357710272,0.06599802357710272
868.0,0.06599802357710272,
869.0,0.06607084145125601,0.06607084145125601
870.0,0.06607084145125601,
871.0,0.06616779556272248,0.06616779556272248
872.0,0.06616779556272248,
873.0,0.06623297360900784,0.06623297360900784
874.0,0.06623297360900784,
875.0,0.06636685957650029,0.06636685957650029
876.0,0.06636685957650029,
877.0,0.06648210112271252,0.06648210112271252
878.0,0.06648210112271252,
879.0,0.06656267596408291,0.06656267596408291
880.0,0.06656267596408291,
881.0,0.0665812296737717,0.0665812296737717
882.0,0.0665812296737717,
883.0,0.06667039652184743,0.06667039652184743
884.0,0.06667039652184743,
885.0,0.06670942561612897,0.06670942561612897
886.0,0.06670942561612897,
887.0,0.06681498402802415,0.06681498402802415
888.0,0.06681498402802415,
889.0,0.0668670376224341,0.0668670376224341
890.0,0.0668670376224341,
891.0,0.06686718729972267,0.06686718729972267
892.0,0.06686718729972267,
893.0,0.06693479893057863,0.06693479893057863
894.0,0.06693479893057863,
895.0,0.06696474817260391,0.06696474817260391
896.0,0.06696474817260391,
897.0,0.06704211155185685,0.06704211155185685
898.0,0.06704211155185685,
899.0,0.06706033863906037,0.06706033863906037
900.0,0.06706033863906037,
901.0,0.06710267024630369,0.06710267024630369
902.0,0.06710267024630369,
903.0,0.0671857677571381,0.0671857677571381
904.0,0.0671857677571381,
905.0,0.06724224832235974,0.06724224832235974
906.0,0.06724224832235974,
907.0,0.06722250863560604,0.06722250863560604
908.0,0.06722250863560604,
909.0,0.06725851489047194,0.06725851489047194
910.0,0.06725851489047194,
911.0,0.06733186522556991,0.06733186522556991
912.0,0.06733186522556991,
913.0,0.06733940259698525,0.06733940259698525
914.0,0.06733940259698525,
915.0,0.06739200940372221,0.06739200940372221
916.0,0.06739200940372221,
917.0,0.06742288004137828,0.06742288004137828
918.0,0.06742288004137828,
919.0,0.06743586497539997,0.06743586497539997
920.0,0.06743586497539997,
921.0,0.06749994415151835,0.06749994415151835
922.0,0.06749994415151835,
923.0,0.0675047229604215,0.0675047229604215
924.0,0.0675047229604215,
925.0,0.06753921361164544,0.06753921361164544
926.0,0.06753921361164544,
927.0,0.06760484995560338,0.06760484995560338
928.0,0.06760484995560338,
929.0,0.0676028444895429,0.0676028444895429
930.0,0.0676028444895429,
931.0,0.06763445553126858,0.06763445553126858
932.0,0.06763445553126858,
933.0,0.06769455780450204,0.06769455780450204
934.0,0.06769455780450204,
935.0,0.06769251890294575,0.06769251890294575
936.0,0.06769251890294575,
937.0,0.06772606372626372,0.06772606372626372
938.0,0.06772606372626372,
939.0,0.06775570788483977,0.06775570788483977
940.0,0.06775570788483977,
941.0,0.06782435930739444,0.06782435930739444
942.0,0.06782435930739444,
943.0,0.06780633344843828,0.06780633344843828
944.0,0.06780633344843828,
945.0,0.06786926497326798,0.06786926497326798
946.0,0.06786926497326798,
947.0,0.06785318082931201,0.06785318082931201
948.0,0.06785318082931201,
949.0,0.06787557817507794,0.06787557817507794
950.0,0.06787557817507794,
951.0,0.06793951753342489,0.06793951753342489
952.0,0.06793951753342489,
953.0,0.0679263369563295,0.0679263369563295
954.0,0.0679263369563295,
955.0,0.06795075598165928,0.06795075598165928
956.0,0.06795075598165928,
957.0,0.06797809969006163,0.06797809969006163
958.0,0.06797809969006163,
959.0,0.06806383827463698,0.06806383827463698
960.0,0.06806383827463698,
961.0,0.06809676162397164,0.06809676162397164
962.0,0.06809676162397164,
963.0,0.06801760670074139,0.06801760670074139
964.0,0.06801760670074139,
965.0,0.06803875456908262,0.06803875456908262
966.0,0.06803875456908262,
967.0,0.0681150616499613,0.0681150616499613
968.0,0.0681150616499613,
969.0,0.06816959100345074,0.06816959100345074
970.0,0.06816959100345074,
971.0,0.06806527178679068,0.06806527178679068
972.0,0.06806527178679068,
973.0,0.06815265078601691,0.06815265078601691
974.0,0.06815265078601691,
975.0,0.0681093925989543,0.0681093925989543
976.0,0.0681093925989543,
977.0,0.06813269472341314,0.06813269472341314
978.0,0.06813269472341314,
979.0,0.06815421984104704,0.06815421984104704
980.0,0.06815421984104704,
981.0,0.06822276163236453,0.06822276163236453
982.0,0.06822276163236453,
983.0,0.0681537487127567,0.0681537487127567
984.0,0.0681537487127567,
985.0,0.06825947364369143,0.06825947364369143
986.0,0.06825947364369143,
987.0,0.06820556904104036,0.06820556904104036
988.0,0.06820556904104036,
989.0,0.06830685757215435,0.06830685757215435
990.0,0.06830685757215435,
991.0,0.06823256465817289,0.06823256465817289
992.0,0.06823256465817289,
993.0,0.06824878066000553,0.06824878066000553
994.0,0.06824878066000553,
995.0,0.06834049274830936,0.06834049274830936
996.0,0.06834049274830936,
997.0,0.06827992814829624,0.06827992814829624
998.0,0.06827992814829624,
999.0,0.06829125847365998,0.06829125847365998
1000.0,0.06829125847365998,
1001.0,0.06838125697022325,0.06838125697022325
1002.0,0.06838125697022325,
1003.0,0.06818489537122432,0.06818489537122432
1004.0,0.06818489537122432,
1005.0,0.0684967548268749,0.0684967548268749
1006.0,0.0684967548268749,
1007.0,0.0678488766545965,0.0678488766545965
1008.0,0.0678488766545965,
1009.0,0.06828526368245029,0.06828526368245029
1010.0,0.06828526368245029,
1011.0,0.068267710886437,0.068267710886437
1012.0,0.068267710886437,
1013.0,0.06845978279202986,0.06845978279202986
1014.0,0.06845978279202986,
1015.0,0.06831274185784167,0.06831274185784167
1016.0,0.06831274185784167,
1017.0,0.0683748978609667,0.0683748978609667
1018.0,0.0683748978609667,
1019.0,0.06799411203071237,0.06799411203071237
1020.0,0.06799411203071237,
1021.0,0.06843946103968047,0.06843946103968047
1022.0,0.06843946103968047,
1023.0,0.06844359486417641,0.06844359486417641
1024.0,0.06844359486417641,
1025.0,0.06809666392621948,0.06809666392621948
1026.0,0.06809666392621948,
1027.0,0.06780582614975889,0.06780582614975889
1028.0,0.06780582614975889,
1029.0,0.06849985547320062,0.06849985547320062
1030.0,0.06849985547320062,
1031.0,0.0684007710462885,0.0684007710462885
1032.0,0.0684007710462885,
1033.0,0.06845560082364806,0.06845560082364806
1034.0,0.06845560082364806,
1035.0,0.06839588878889849,0.06839588878889849
1036.0,0.06839588878889849,
1037.0,0.0679495901104036,0.0679495901104036
1038.0,0.0679495901104036,
1039.0,0.06776009659886353,0.06776009659886353
1040.0,0.06776009659886353,
1041.0,0.06828045389856435,0.06828045389856435
1042.0,0.06828045389856435,
1043.0,0.0685064471945283,0.0685064471945283
1044.0,0.0685064471945283,
1045.0,0.06847177187120881,0.06847177187120881
1046.0,0.06847177187120881,
1047.0,0.06827006342810023,0.06827006342810023
1048.0,0.06827006342810023,
1049.0,0.0684077220377408,0.0684077220377408
1050.0,0.0684077220377408,
1051.0,0.06817668077928186,0.06817668077928186
1052.0,0.06817668077928186,
1053.0,0.06823310674205306,0.06823310674205306
1054.0,0.06823310674205306,
1055.0,0.06813534173191885,0.06813534173191885
1056.0,0.06813534173191885,
1057.0,0.06844354901109381,0.06844354901109381
1058.0,0.06844354901109381,
1059.0,0.06852690869136813,0.06852690869136813
1060.0,0.06852690869136813,
1061.0,0.06853636872903775,0.06853636872903775
1062.0,0.06853636872903775,
1063.0,0.06814311122152843,0.06814311122152843
1064.0,0.06814311122152843,
1065.0,0.0683242335971381,0.0683242335971381
1066.0,0.0683242335971381,
1067.0,0.06841060529088709,0.06841060529088709
1068.0,0.06841060529088709,
1069.0,0.06839173440765409,0.06839173440765409
1070.0,0.06839173440765409,
1071.0,0.06816804749764936,0.06816804749764936
1072.0,0.06816804749764936,
1073.0,0.06788635445121362,0.06788635445121362
1074.0,0.06788635445121362,
1075.0,0.06811576877135062,0.06811576877135062
1076.0,0.06811576877135062,
1077.0,0.06769475698056941,0.06769475698056941
1078.0,0.06769475698056941,
1079.0,0.06750463431416867,0.06750463431416867
1080.0,0.06750463431416867,
1081.0,0.06780421014089487,0.06780421014089487
1082.0,0.06780421014089487,
1083.0,0.06732474674569691,0.06732474674569691
1084.0,0.06732474674569691,
1085.0,0.06793280458008304,0.06793280458008304
1086.0,0.06793280458008304,
1087.0,0.06781332305546739,0.06781332305546739
1088.0,0.06781332305546739,
1089.0,0.0677240956543367,0.0677240956543367
1090.0,0.0677240956543367,
1091.0,0.06758671476443656,0.06758671476443656
1092.0,0.06758671476443656,
1093.0,0.06714673487457273,0.06714673487457273
1094.0,0.06714673487457273,
1095.0,0.06770947580913689,0.06770947580913689
1096.0,0.06770947580913689,
1097.0,0.06725966844861792,0.06725966844861792
1098.0,0.06725966844861792,
1099.0,0.06690736014974367,0.06690736014974367
1100.0,0.06690736014974367,
1101.0,0.06746738107106653,0.06746738107106653
1102.0,0.06746738107106653,
1103.0,0.06710679658503502,0.06710679658503502
1104.0,0.06710679658503502,
1105.0,0.06737588850227856,0.06737588850227856
1106.0,0.06737588850227856,
1107.0,0.06717869389345733,0.06717869389345733
1108.0,0.06717869389345733,
1109.0,0.06679903413522871,0.06679903413522871
1110.0,0.06679903413522871,
1111.0,0.06645677320217248,0.06645677320217248
1112.0,0.06645677320217248,
1113.0,0.06698017389841371,0.06698017389841371
1114.0,0.06698017389841371,
1115.0,0.0664988091463882,0.0664988091463882
1116.0,0.0664988091463882,
1117.0,0.06611590460739937,0.06611590460739937
1118.0,0.06611590460739937,
1119.0,0.06666899636973556,0.06666899636973556
1120.0,0.06666899636973556,
1121.0,0.06635370353242448,0.06635370353242448
1122.0,0.06635370353242448,
1123.0,0.06646498654626988,0.06646498654626988
1124.0,0.06646498654626988,
1125.0,0.06623311964203853,0.06623311964203853
1126.0,0.06623311964203853,
1127.0,0.06584297095207023,0.06584297095207023
1128.0,0.06584297095207023,
1129.0,0.0660859512359199,0.0660859512359199
1130.0,0.0660859512359199,
1131.0,0.06594423058011586,0.06594423058011586
1132.0,0.06594423058011586,
1133.0,0.06564495085000309,0.06564495085000309
1134.0,0.06564495085000309,
1135.0,0.06570781024554277,0.06570781024554277
1136.0,0.06570781024554277,
1137.0,0.06548780741158017,0.06548780741158017
1138.0,0.06548780741158017,
1139.0,0.06548762382508666,0.06548762382508666
1140.0,0.06548762382508666,
1141.0,0.06517047428395839,0.06517047428395839
1142.0,0.06517047428395839,
1143.0,0.06512293533729467,0.06512293533729467
1144.0,0.06512293533729467,
1145.0,0.06477966398405816,0.06477966398405816
1146.0,0.06477966398405816,
1147.0,0.06435741609672217,0.06435741609672217
1148.0,0.06435741609672217,
1149.0,0.06452645146012777,0.06452645146012777
1150.0,0.06452645146012777,
1151.0,0.06430524934494353,0.06430524934494353
1152.0,0.06430524934494353,
1153.0,0.06399687006182053,0.06399687006182053
1154.0,0.06399687006182053,
1155.0,0.06386349616476472,0.06386349616476472
1156.0,0.06386349616476472,
1157.0,0.06367263002524783,0.06367263002524783
1158.0,0.06367263002524783,
1159.0,0.06325530990980406,0.06325530990980406
1160.0,0.06325530990980406,
1161.0,0.06338553070628913,0.06338553070628913
1162.0,0.06338553070628913,
1163.0,0.0627270086720695,0.0627270086720695
1164.0,0.0627270086720695,
1165.0,0.06282147767876528,0.06282147767876528
1166.0,0.06282147767876528,
1167.0,0.061981681269128716,0.061981681269128716
1168.0,0.061981681269128716,
1169.0,0.062156189739247046,0.062156189739247046
1170.0,0.062156189739247046,
1171.0,0.061766151504437886,0.061766151504437886
1172.0,0.061766151504437886,
1173.0,0.06136510059542442,0.06136510059542442
1174.0,0.06136510059542442,
1175.0,0.06124710800490278,0.06124710800490278
1176.0,0.06124710800490278,
1177.0,0.060879663540203736,0.060879663540203736
1178.0,0.060879663540203736,
1179.0,0.06040040890136052,0.06040040890136052
1180.0,0.06040040890136052,
1181.0,0.06027171492085912,0.06027171492085912
1182.0,0.06027171492085912,
1183.0,0.05966778215002386,0.05966778215002386
1184.0,0.05966778215002386,
1185.0,0.059131822342915676,0.059131822342915676
1186.0,0.059131822342915676,
1187.0,0.05901042200479324,0.05901042200479324
1188.0,0.05901042200479324,
1189.0,0.05829498956277358,0.05829498956277358
1190.0,0.05829498956277358,
