tick,tick_dt,input_force,output_ang_vel,output_angle,output_speed,output_position
184.0,0.004880865999894013,-0.3578181795057873,0.03700989551566951,0.0005480548135305844,0.022467126121993686,0.00037647913623879584
185.0,0.004709771999841905,-0.3013737289629711,0.031387707908115216,0.0007223629831473591,0.019014187295215878,0.00048229417776507835
186.0,0.00488449100021171,-0.3013737289629711,0.025575083772071256,0.0008756759599418218,0.015436058485562924,0.0005751688044849002
187.0,0.005582184000104462,-0.25231991265675624,0.019845399886340938,0.0010184407833756092,0.011894568039876718,0.0006613357231876863
188.0,0.004849232999731612,-0.25231991265675624,0.014878516126378392,0.0011146757513973236,0.008819873007190051,0.0007190152550442094
189.0,0.004437826999946992,-0.2022634722026019,0.01106456517920618,0.0011807040319821124,0.006448992736107067,0.0007581563256116211
190.0,0.004845853999995597,-0.2022634722026019,0.006907011648400983,0.0012343212994139806,0.003861152323814678,0.0007894072028578281
191.0,0.005601217999810615,-0.16116031354347077,0.0028598900232345366,0.0012730089773839057,0.0013287248706364432,0.0008110343587539895
192.0,0.00511600699974224,-0.16116031354347077,0.0007498840242764268,0.0012876401947612666,-1.36070241213447e-05,0.0008178321244928971
193.0,0.0045875839996369905,-0.12788765170717947,9.427688825565713e-05,0.0012910803507126206,-0.00047581316968463235,0.0008177697011267554
194.0,0.0049170729998877505,-0.12788765170717947,-0.0007166159937662899,0.001291543917054376,-0.001031245670212016,0.0008154300930371081
195.0,0.005419716999767843,-0.1228806824202395,-0.0015211945950443424,0.0012876600611706553,-0.0015895954050246448,0.000809841033347323
196.0,0.004866525000124966,-0.1228806824202395,-0.002245161784579799,0.001280257129643817,-0.002091067650060023,0.0008021052275686868
197.0,0.004574833000333456,-0.11643144311770055,-0.0028309996004688477,0.0012699858894206339,-0.0025039526110786315,0.0007925389422772625
198.0,0.004987258000255679,-0.11643144311770055,-0.0034703951829702477,0.001255866964014475,-0.002954360175098589,0.0007800510845853995
199.0,0.005579116000262729,-0.11059544007601187,-0.004081094551885785,0.001236505226721931,-0.0033938901290671715,0.0007635683664619679
200.0,0.004857821999848966,-0.11059544007601187,-0.0046155788381039755,0.0012166799958243165,-0.0037769453905148105,0.0007470814523279152
201.0,0.004423210999902949,-0.10447618804301417,-0.005016562814331024,0.0011962643167366957,-0.0040722112117190165,0.0007303752259305574
202.0,0.005916599000101996,-0.10447618804301417,-0.005555835970042567,0.001166583326205476,-0.00446787840555518,0.0007062815851470965
203.0,0.004618770999968547,-0.09867932012304106,-0.005890373495716726,0.0011409221921464612,-0.004724009414723495,0.0006856454779361325
204.0,0.004856074000144872,-0.09867932012304106,-0.006248574755010959,0.0011123181025627688,-0.004993714458222535,0.0006627053386408542
205.0,0.004774905999965995,-0.0937356247279792,-0.006524105504675288,0.0010824817454738308,-0.0052126015748596224,0.0006388608215121705
206.0,0.004943664000165882,-0.0937356247279792,-0.0068142190870754795,0.0010502287599570836,-0.0054397928455068275,0.0006130914707593289
207.0,0.005497903000104998,-0.08900286539737737,-0.007055889337560791,0.0010127648443948787,-0.005641508484313297,0.0005831840173540672
208.0,0.004859550999753992,-0.08900286539737737,-0.007273203643885449,0.0009784763903103815,-0.005820445248017748,0.0005557688191590019
209.0,0.005415885999809689,-0.08428636976768372,-0.007437749965663474,0.0009390855485216974,-0.005969839800370035,0.0005242459512276037
210.0,0.0048654959996383695,-0.08428636976768372,-0.007587844647683136,0.0009028972058174514,-0.006104788638103369,0.0004951997195604214
211.0,0.004434590000073513,-0.07999426839855475,-0.007667357395629849,0.0008692482258207244,-0.006190443539092765,0.00046812748491332584
212.0,0.00512006399958409,-0.07999426839855475,-0.007762865857842969,0.0008299908652474152,-0.006290139787067903,0.00043643201780735905
213.0,0.005501655999978539,-0.07637306715608697,-0.007804496940349473,0.000787282247723585,-0.006358581700295518,0.0004018258325071332
214.0,0.004874514000221097,-0.07637306715608697,-0.007846864989884517,0.0007492391181231688,-0.006419888272513519,0.00037083083698749304
215.0,0.004470941999898059,-0.07283625828272822,-0.007837804023200312,0.0007141562398723645,-0.0064452598389822605,0.0003421278888752593
216.0,0.004912265999791998,-0.07283625828272822,-0.007831361955383566,0.0006756548616561646,-0.006473888687829711,0.0003104670581084019
217.0,0.005515915999694698,-0.06998593355258406,-0.007777307221493089,0.0006324577269470641,-0.006475705722820312,0.00027475763191495947
218.0,0.004909480000151234,-0.06998593355258406,-0.007734155465952761,0.000594275192688112,-0.006478017281408277,0.00024296528418190825
219.0,0.004513571000188676,-0.06718111238271346,-0.007657334034709239,0.0005593665328660368,-0.006455542030976355,0.00021372629324182277
220.0,0.005881132000013167,-0.06718111238271346,-0.007562249845070034,0.0005143327406397183,-0.006427307873835899,0.00017576039842601772
221.0,0.004435087999809184,-0.06470639502069428,-0.0074566508903390555,0.00048079349710028935,-0.006384803388806206,0.00014725472240368904
222.0,0.004855379999753495,-0.06470639502069428,-0.007348177997869012,0.000444588623502193,-0.006338835428434469,0.00011625407572732105
223.0,0.005389173999901686,-0.06285158267825952,-0.007196581470087328,0.0004049880136894277,-0.006268866850829949,8.209298864674634e-05
224.0,0.004853175000334886,-0.06285158267825952,-0.007065188102392546,0.0003700617444109266,-0.006206462836093219,5.166908076587035e-05
225.0,0.005566435999753594,-0.06112712941724774,-0.006888633018812059,0.00033073382701273796,-0.00611661403624343,1.712120260390826e-05
226.0,0.004894087000138825,-0.06112712941724774,-0.006735483890593386,0.0002970202577066428,-0.00603830850297055,-1.2814038635737377e-05
227.0,0.0044771259999834,-0.05962951763213742,-0.006578292338502919,0.0002668646476575978,-0.005953793907894322,-3.984830663030767e-05
228.0,0.004962943000009545,-0.05962951763213742,-0.006406637712514415,0.00023421695774420833,-0.005860767679993084,-6.939664642899127e-05
229.0,0.005379415999868797,-0.05852683147396451,-0.006204510871291369,0.00019975298832814546,-0.00574887774702651,-0.00010092415385825999
230.0,0.0048575369996797235,-0.05852683147396451,-0.006026223018913848,0.00016961434720593255,-0.005648372823230907,-0.00012884954022107667
231.0,0.005424296999990474,-0.05760653279999006,-0.005815249507813131,0.00013692632376316463,-0.0055268776304997665,-0.0001594879919809558
232.0,0.004004984999937733,-0.05760653279999006,-0.0056603086437987055,0.00011363633671347776,-0.005437574966896274,-0.00018162305398759877
233.0,0.005456114000025991,-0.05696281340740905,-0.005444228520501247,8.275304747757951e-05,-0.005309483497347785,-0.0002112910828906724
234.0,0.004853769999954238,-0.05696281340740905,-0.00525076138448126,5.632801441187531e-05,-0.005196168449859755,-0.00023706209460535118
235.0,0.0053769930000271415,-0.056469256978988414,-0.0050357573271080725,2.8094707202706754e-05,-0.005065784883366008,-0.00026500185598720896
236.0,0.004867025000294234,-0.056469256978988414,-0.004841591220466153,3.5855503962568984e-06,-0.004948302756983916,-0.00028965715766066395
237.0,0.005278641000131756,-0.056108590180632745,-0.0046293585847716825,-2.1971471525973686e-05,-0.004817563165998508,-0.0003157774714747443
238.0,0.004901286999938748,-0.056108590180632745,-0.004433379243578038,-4.466128657556997e-05,-0.004696645996791894,-0.00033938973119163653
239.0,0.004502245999901788,-0.05595128744792166,-0.004254259262557335,-6.462145054101681e-05,-0.004584468772872796,-0.0003605351868436476
240.0,0.004835217000163539,-0.05595128744792166,-0.00406362800453205,-8.519171725043724e-05,-0.004464394753969312,-0.000382702088190961
241.0,0.005473659000017506,-0.05592901684728703,-0.0038493680168051134,-0.00010743463125016728,-0.004328718961520398,-0.00040713866271565604
242.0,0.004849744000239298,-0.05592901684728703,-0.003662067566565374,-0.00012610308069438091,-0.0042088388924260535,-0.00042813184152801166
243.0,0.005340141000033327,-0.056060114572694816,-0.0034614219274712098,-0.00014565903785148895,-0.004078597791708941,-0.0004506076346599909
244.0,0.004851964999943448,-0.056060114572694816,-0.0032793071101481935,-0.00016245373589361605,-0.00396063241130721,-0.0004703968483942093
245.0,0.0045816460001333326,-0.056271767970547865,-0.0031135517812981993,-0.0001774783601980353,-0.0038513814265723778,-0.0004885430640394734
246.0,0.004876726000020426,-0.056271767970547865,-0.002937964100334195,-0.00019266229912230214,-0.003735406903761819,-0.0005073251959784346
247.0,0.005563948999679269,-0.05653797611840854,-0.002744088231229922,-0.0002090089815394502,-0.0036063999180067706,-0.0005281088094840152
248.0,0.004944421999880433,-0.05653797611840854,-0.002573598664812663,-0.0002225769117595564,-0.0034920052970569037,-0.0005459403725789749
249.0,0.004961610000009387,-0.05694411610248905,-0.0024115487957261897,-0.00023534610463090173,-0.003381429857434003,-0.0005632663409809382
250.0,0.00504482199994527,-0.05694411610248905,-0.0022468492253406975,-0.0002475119390495227,-0.003269280708393042,-0.0005803250527169931
251.0,0.0050063080002473725,-0.05735715812834577,-0.002091815243698281,-0.00025876035830169547,-0.00316230421730079,-0.0005966920788824757
252.0,0.005058115999872825,-0.05735715812834577,-0.001936518583748587,-0.0002693410024546236,-0.0030544216234479125,-0.0006126873804404701
253.0,0.004966208000041661,-0.05783160305366736,-0.0017926599474322928,-0.0002789581565374652,-0.002953375073787411,-0.0006278562735423374
254.0,0.00505379800006267,-0.05783160305366736,-0.0016474708823281292,-0.000288017897794591,-0.0028507162492855203,-0.0006427820345836792
255.0,0.004729638999833696,-0.058337091033748956,-0.0015200005064621583,-0.00029580984033074055,-0.0027595474405001366,-0.0006562648933337597
256.0,0.004940655999689625,-0.058337091033748956,-0.0013881346165858619,-0.0003033196399525241,-0.0026644380233919324,-0.0006698988679520948
257.0,0.004757385000175418,-0.05884245811295197,-0.001268998506746241,-0.00030992353075569393,-0.002577784526260849,-0.0006825746254384766
258.0,0.005080928000097629,-0.05884245811295197,-0.0011432533552255043,-0.000316371220800703,-0.002485337913099397,-0.0006956721630161738
259.0,0.005949898999915604,-0.05937874412478669,-0.001006537906238867,-0.0003231734627956094,-0.0023836105473269086,-0.0007104596725797763
260.0,0.0040516959998058155,-0.05937874412478669,-0.0009139853265402684,-0.00032725164840397036,-0.002314394918632844,-0.0007201173378994756
261.0,0.005754542999966361,-0.05993939395825955,-0.0007962346683713853,-0.0003325112162668846,-0.0022225387241997996,-0.0007334356229776519
262.0,0.004935169999953359,-0.05993939395825955,-0.0006901520469375495,-0.0003364407697151539,-0.0021440250780258357,-0.0007444042294130574
263.0,0.004783527000199683,-0.06055471725470092,-0.0006028220150250262,-0.0003397421306659227,-0.0020736511922226815,-0.0007546602312628992
264.0,0.004902252999727352,-0.06055471725470092,-0.0005113176747253804,-0.0003426973166973808,-0.0020016659125843433,-0.000764825794040361
265.0,0.004780277999998361,-0.06100718100441337,-0.00042941973141187616,-0.0003451415573288809,-0.001935819030211175,-0.0007743943135656346
266.0,0.005122922000282415,-0.06100718100441337,-0.0003423323491721145,-0.00034734144111828614,-0.0018652810584855396,-0.0007843113634640687
267.0,0.004753840999910608,-0.06152818959234125,-0.0002692683005112207,-0.00034896883467537624,-0.0018047991570089561,-0.000793178613036254
268.0,0.005222024999966379,-0.06152818959234125,-0.00019009335215371427,-0.0003503749604723443,-0.0017383575149112396,-0.000802603319354073
269.0,0.004957331000241538,-0.06202928574207326,-0.0001219805580010416,-0.00035131731613991576,-0.0016802829317405553,-0.0008112209329522453
270.0,0.005114428000069893,-0.06202928574207326,-5.3035191551946305e-05,-0.00035194117692122044,-0.0016203374562908277,-0.0008198146190263787
271.0,0.004849167999964266,-0.06252510842480874,5.2903114089777935e-06,-0.0003521983534749661,-0.0015683171272581034,-0.0008276719075685677
272.0,0.005042133999722864,-0.06252510842480874,6.529521095985514e-05,-0.0003521716790159418,-0.0015142042152987397,-0.0008355795726782635
273.0,0.004996054999992339,-0.0629844330747773,0.00011796437377987048,-0.00035184546055075025,-0.0014651673396497437,-0.0008431446202191162
274.0,0.00505677499995727,-0.0629844330747773,0.00017079004215547823,-0.00035124894125453457,-0.0014155040869975723,-0.0008505536417930109
275.0,0.004863261000082275,-0.06343255290326172,0.0002148193778221422,-0.00035041834470331745,-0.0013720695946425985,-0.0008574376076147633
276.0,0.005109826999614597,-0.06343255290326172,0.0002609245305038225,-0.0003493206548464815,-0.0013264017884190582,-0.0008644486458748182
277.0,0.004651594000279147,-0.0638407295743463,0.00029732719297515897,-0.00034810693986586427,-0.0012886017781944745,-0.0008706185284757878
278.0,0.005892011000014463,-0.0638407295743463,0.0003426466286967975,-0.0003463550847742512,-0.001240647270187883,-0.0008782109843275479
279.0,0.004763970999647427,-0.06424182588997208,0.00037507261926149246,-0.0003447227261720127,-0.0012057079956939941,-0.0008841213919435147
280.0,0.004971383999873069,-0.06424182588997208,0.00040602955088670173,-0.00034285809615382565,-0.0011691065107713033,-0.0008901154293818269
281.0,0.004559178999897995,-0.06458307534145337,0.0004319246672204216,-0.000341006934752085,-0.0011386840591637642,-0.0008954455952343794
282.0,0.004976271000032284,-0.06458307534145337,0.0004589667035605188,-0.00033885756055639744,-0.0011053874244863805,-0.0009011119956961951
283.0,0.0054377650003516464,-0.0649127284996212,0.00048424780723581626,-0.00033636180747944927,-0.0010725602714059899,-0.0009071228327448959
284.0,0.004907143999844266,-0.0649127284996212,0.0005065475206022562,-0.00033398553375773427,-0.0010428650969386932,-0.0009123860404451972
285.0,0.005371019999984128,-0.06524977575715064,0.0005247606139411595,-0.00033126485689363716,-0.0010138868690447722,-0.0009179872897381403
286.0,0.004968413999904442,-0.06524977575715064,0.0005433748647699597,-0.00032865762891273346,-0.0009870813840594504,-0.0009230246994526216
287.0,0.004663898000217159,-0.0655370490007561,0.0005553100241426373,-0.00032612338396756455,-0.0009644898273455193,-0.0009276283463457881
288.0,0.004843863000132842,-0.0655370490007561,0.0005686868816669199,-0.00032343353828801717,-0.0009409999504539837,-0.0009323002029344716
289.0,0.005402308999691741,-0.0657517853852192,0.0005806088503726592,-0.00032036131602918136,-0.0009170600817691374,-0.0009373837754355186
290.0,0.004949294000198279,-0.0657517853852192,0.0005917277662113721,-0.0003174877121295699,-0.0008950688471702254,-0.0009419225753960399
291.0,0.004571218000364752,-0.06601161184248057,0.0005974224307996667,-0.0003147827955133489,-0.0008770393918830753,-0.0009460141302217902
292.0,0.004843864000122267,-0.06601161184248057,0.0006044919756495959,-0.00031188896250793286,-0.0008579053003482576,-0.0009502623897588217
293.0,0.005765289000009943,-0.06617670804617697,0.0006109213699124573,-0.00030840389157012595,-0.0008369705445266756,-0.0009552084617499697
294.0,0.004899384000054852,-0.06617670804617697,0.0006165708922332927,-0.00030541075318508526,-0.0008191187638133459,-0.0009593091018443409
295.0,0.0044517619999169256,-0.06640792662275101,0.0006170521438480576,-0.0003026659263167862,-0.0008048451142289844,-0.000962955623630504
296.0,0.004884651000338636,-0.06640792662275101,0.0006193267621294068,-0.0002996518419450777,-0.0007891752654084569,-0.0009668870111228403
297.0,0.005519112999991194,-0.06651997762992339,0.0006211221631186164,-0.0002962337075609668,-0.0007726557985773502,-0.0009712425585894276
298.0,0.004877325000052224,-0.06651997762992339,0.0006221947979776646,-0.00029320429290670186,-0.0007579715931344112,-0.0009750110520322643
299.0,0.004638560999865149,-0.06670256301356896,0.0006198844079269816,-0.00029031820438248367,-0.0007456099486174484,-0.0009785269495031833
300.0,0.005143684000358917,-0.06670256301356896,0.0006188724920309255,-0.0002871297148713577,-0.0007318794987403267,-0.0009823621314663954
301.0,0.005465218999688659,-0.06680248793940705,0.0006169624950521779,-0.0002837474411695256,-0.0007183242656614476,-0.0009863620132083935
302.0,0.004843284999878961,-0.06680248793940705,0.0006146201705564901,-0.0002807593159717515,-0.0007062226478869558,-0.0009898410623493208
303.0,0.004574802000206546,-0.06693363800162301,0.0006103829833214071,-0.0002779475503861224,-0.0006959238227456788,-0.0009930718911314652
304.0,0.004888821999884385,-0.06693363800162301,0.0006070640794563675,-0.0002749634966289056,-0.0006848921251612595,-0.0009964741388263478
305.0,0.005480801999965479,-0.06700922342841152,0.0006027617401339048,-0.00027163629860811394,-0.0006732909596210199,-0.0010002278969556922
306.0,0.004962281999723928,-0.06700922342841152,0.000598814769676,-0.0002686452248749252,-0.0006627171193810694,-0.0010035689565651964
307.0,0.004657550000047195,-0.0671225361394404,0.0005927386143117703,-0.00026585621514439245,-0.000653760376488752,-0.001006655594684601
308.0,0.0048841739999261335,-0.0671225361394404,0.0005875977804472328,-0.00026296117661561865,-0.000644344700434619,-0.0010098486741176294
309.0,0.005524321999928361,-0.06716573679850539,0.0005818236482127463,-0.0002597150972699849,-0.0006341150203058245,-0.0010134082417217775
310.0,0.0048431590003019664,-0.06716573679850539,0.0005769244164319556,-0.00025689723283155483,-0.0006250893129319711,-0.0010164793615895984
311.0,0.005451232999803324,-0.06725785231623588,0.0005687506888134091,-0.00025375228341430867,-0.0006158153239254811,-0.0010198868690800774
312.0,0.004818322000119224,-0.06725785231623588,0.0005639245074018646,-0.00025101185945781605,-0.0006076392350696987,-0.0010228540656033582
313.0,0.004490056999657099,-0.06731213533904545,0.000556805078434295,-0.00024847980627607815,-0.0006003900951038173,-0.001025582400404049
314.0,0.004894301999684103,-0.06731213533904545,0.0005505429514032487,-0.00024575463406726293,-0.0005924780466071679,-0.0010285208908471062
315.0,0.00547315299991169,-0.06732324486616093,0.0005443739666742509,-0.00024274142826121,-0.0005837104441842261,-0.001031763613845276
316.0,0.004835708999962662,-0.06732324486616093,0.0005385120675427742,-0.00024010899417121795,-0.0005758911842069432,-0.0010345862676935898
317.0,0.005314576000273519,-0.06739072326609456,0.0005302725804283279,-0.00023724703086119744,-0.0005679193930555593,-0.001037646885159945
318.0,0.004846438999720704,-0.06739072326609456,0.0005249303122958211,-0.00023467709714692706,-0.0005606666692382274,-0.0010403992718551471
319.0,0.004378589000225475,-0.06742282756459432,0.0005181874080603718,-0.00023237864305562366,-0.0005542974070148134,-0.0010428542007658668
320.0,0.005831160000070668,-0.06742282756459432,0.000510373879345722,-0.00022935700936920172,-0.0005457738212364158,-0.0010460863976337945
321.0,0.004437787999904685,-0.06741823817158407,0.0005068388183468112,-0.00022709207829197647,-0.0005392803556706255,-0.0010485084261483396
322.0,0.004867098999966402,-0.06741823817158407,0.0004987396739041583,-0.00022462524358605654,-0.0005319587965589933,-0.0010511331570281256
